ID,Field1,Field2,Field3,Field4
994525,a08fd3a5adb508a85949712ca05b78bd,{u'mme': True},manual,2017-09-16 12:59:44.000000
994526,c47de3acd512ffbd137393667b358c98,"{u'lat': 28.5330823, u'long': 77.3768102}",location_tracking,2017-09-16 12:59:44.000000
994527,7641ff896f0d10ed167606d53342d0d5,"{u'lat': 23.0397815, u'long': 72.5694675}",location_tracking,2017-09-16 12:59:44.000000
994528,6662f5907578823ce86f15b20998a10e,{u'mme': False},job_responded,2017-09-16 12:59:46.000000
994529,a08fd3a5adb508a85949712ca05b78bd,{u'paf': False},manual,2017-09-16 12:59:46.000000
994530,db54d241aff13ebd3f08fe9b7d863b95,"{u'lat': 18.9638383, u'long': 72.8203633}",location_tracking,2017-09-16 12:59:46.000000
994531,44283377b792240f40138b17f5a60f98,"{u'lat': 19.0508381, u'long': 73.0737976}",location_tracking,2017-09-16 12:59:49.000000
994532,39d90d209c7be0eab385daf62e8db48c,"{u'lat': 28.4376433, u'long': 77.0690267}",location_tracking,2017-09-16 12:59:50.000000
994533,150cb81b2b8c4ba3eb3cfa0daa25009e,"{u'Customer Request Id': u'59bba7a26c4d075d0096458d', u'paf': True}",Provider Action on Job : start,2017-09-16 12:59:51.000000
994534,49a2abdd04fba73c7e3c7032106d1172,{u'mme': False},job_responded,2017-09-16 12:59:51.000000
994535,914f9f66d51ef300bcce94281b78c004,"{u'Customer Request Id': u'59bbb4fd9b868258004639fc', u'paf': True}",Provider Action on Job : end,2017-09-16 12:59:51.000000
994536,6662f5907578823ce86f15b20998a10e,{u'mme': False},job_responded,2017-09-16 12:59:58.000000
994537,57116f865771aaf70d2a50393c789703,"{u'lat': 28.5542097, u'long': 77.1943487}",location_tracking,2017-09-16 12:59:59.000000
994538,cae47b7e44cd71630c4a020323cf7ff4,"{u'lat': 18.9866017, u'long': 72.8345881}",location_tracking,2017-09-16 13:00:02.000000
994539,9f1aeca5eb6774dd72d5477624b63e04,"{u'lat': 28.5535933, u'long': 77.2897267}",location_tracking,2017-09-16 13:00:02.000000
994540,874d5f75c69467315af0e42ed21c2cf0,{u'mme': False},decline_request,2017-09-16 13:00:02.000000
994541,c04fa2939a75b84d69fef4e28151fc9d,"{u'lat': 22.501533, u'long': 88.3940081}",location_tracking,2017-09-16 13:00:03.000000
994542,914f9f66d51ef300bcce94281b78c004,{u'paf': False},manual,2017-09-16 13:00:03.000000
994543,b6e098d5edb5c4263f3ff585947b7a47,"{u'Customer Request Id': u'59bcb6a8ff758b5e00f6c154', u'paf': True}",Provider Action on Job : end,2017-09-16 13:00:03.000000
994544,60baa7352cf0946975da023232e95e1d,"{u'lat': 28.4268484, u'long': 77.0644808}",location_tracking,2017-09-16 13:00:03.000000
994545,ce2c050956fdf06ca4789b05d373e62b,"{u'mme': True, u'Customer Request Id': u'59bbf4a087a1d55700e1cb7b'}",Provider Action on Job : end,2017-09-16 13:00:04.000000
994546,8c725fd11a9b7245ea67ce2c9ea7af15,"{u'lat': 28.6924881, u'long': 77.1325957}",location_tracking,2017-09-16 13:00:04.000000
994547,ce2c050956fdf06ca4789b05d373e62b,"{u'mme': False, u'requestID': ObjectId('59bab857b800ae5700829fcd'), u'wave': 100}",exclusive-fanout,2017-09-16 13:00:04.000000
994548,311fd58ab28ac192808c3024883ec03c,"{u'lat': 22.5257317, u'long': 88.3660943}",location_tracking,2017-09-16 13:00:05.000000
994549,38c13b5e723b015a168296f1894f39c6,"{u'lat': 22.5392624, u'long': 88.3855035}",location_tracking,2017-09-16 13:00:05.000000
994550,ad0b8a8b4b0f8ebc605816f7ed06d91a,"{u'Customer Request Id': u'59bcc8931eccf35d00bb4835', u'paf': True}",Provider Action on Job : end,2017-09-16 13:00:07.000000
994551,3c86f020e8fc636a8519c789f156d7f1,"{u'mme': False, u'Customer Request Id': u'59bca9bd3cf8b65800d12d12'}",Provider Action on Job : start,2017-09-16 13:00:09.000000
994552,b8a31f594533bacc59d2541980e21a09,"{u'lat': 19.0689803, u'long': 72.8240023}",location_tracking,2017-09-16 13:00:11.000000
994553,6662f5907578823ce86f15b20998a10e,{u'mme': False},job_responded,2017-09-16 13:00:12.000000
994554,ad0b8a8b4b0f8ebc605816f7ed06d91a,{u'mme': False},job_responded,2017-09-16 13:00:13.000000
994555,ee2b10e3c16749f268a37fa380c70e86,"{u'lat': 28.4048233, u'long': 77.0451238}",location_tracking,2017-09-16 13:00:14.000000
994556,5a60c8eded32493e26772fada3e2b598,"{u'lat': 28.4435081, u'long': 77.0112046}",location_tracking,2017-09-16 13:00:17.000000
994557,448a0b60bfa47908a0131fb4e7dfe85f,{u'mme': False},manual,2017-09-16 13:00:18.000000
994558,d86f0f0ac73ed4bce3323d990072ca5a,"{u'lat': 12.9974507, u'long': 77.6558445}",location_tracking,2017-09-16 13:00:18.000000
994559,2bec6922cfd1707ece60a0d9c7ecbd18,"{u'lat': 28.43988, u'long': 77.08937}",location_tracking,2017-09-16 13:00:20.000000
994560,6baee0261bdecca9315e38d85db9b8ad,{u'mme': False},job_responded,2017-09-16 13:00:22.000000
994561,6704460dbc9d4aece442e2c3e8cc9e7d,"{u'mme': False, u'requestID': u'59bcbcff87a1d55700e2ecda', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:00:22.000000
994562,ed9d460a236362e9366f0683fa95fcfb,"{u'mme': False, u'requestID': u'59bcbcff87a1d55700e2ecda', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:00:22.000000
994563,84024e1048ecabdf4d93693412f8d1a9,"{u'mme': False, u'requestID': u'59bcbcff87a1d55700e2ecda', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:00:22.000000
994564,eb3af2b1fb2887d7267d33e85e385094,"{u'mme': False, u'requestID': u'59bcbcff87a1d55700e2ecda', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:00:22.000000
994565,a5c774692b6d69386c1c00df7fcda9f7,"{u'mme': False, u'requestID': u'59bcbcff87a1d55700e2ecda', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:00:22.000000
994566,49651517369d9f7891b9a79ea082b027,"{u'mme': False, u'requestID': u'59bcbcff87a1d55700e2ecda', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:00:22.000000
994567,b0d33f5403d48454dfe90102c27fd444,"{u'mme': False, u'requestID': u'59bcbcff87a1d55700e2ecda', u'paf': False}",other-provider-accepted-wave-zero,2017-09-16 13:00:22.000000
994568,2227317ff9957c7619a380e2ceac54e8,"{u'lat': 28.5117717, u'long': 77.047349}",location_tracking,2017-09-16 13:00:25.000000
994569,6fc9f9e5de4b362a8569134fef251636,{u'mme': False},job_responded,2017-09-16 13:00:26.000000
994570,3482b5449d71198de3bcacf34886096a,"{u'lat': 18.5656162, u'long': 73.9205394}",location_tracking,2017-09-16 13:00:27.000000
994571,652664bbb3e552ed544ad99b373cd869,{u'mme': False},job_responded,2017-09-16 13:00:28.000000
994572,2c8eb75ac1e8124c1137cb10f13b2623,"{u'lat': 28.4717232, u'long': 77.0882574}",location_tracking,2017-09-16 13:00:29.000000
994573,e5c8c9c32014a41924d3d9f7144c7f08,"{u'Customer Request Id': u'59ba8aeefdc8455e006205bf', u'paf': True}",Provider Action on Job : end,2017-09-16 13:00:29.000000
994574,e4ec7e9fecef29ff0dc7f8e13d7af660,"{u'lat': 12.9579755, u'long': 77.7062064}",location_tracking,2017-09-16 13:00:32.000000
994575,aa5b8445b2e093ef11935b394f946ace,"{u'mme': False, u'requestID': ObjectId('59bcd317dccfa35d0091732c'), u'wave': 1}",fanout,2017-09-16 13:00:33.000000
994576,67c8b2023392109c122e41227b345114,"{u'lat': 12.8869906, u'long': 77.5820348}",location_tracking,2017-09-16 13:00:35.000000
994577,7fcbe4e2c8a78a8505aa071e4eb5e441,{u'mme': False},job_responded,2017-09-16 13:00:36.000000
994578,0f62ac861b3b38c49b0ae89761b2b977,"{u'mme': False, u'requestID': ObjectId('59bcd31b06a9cb6d00cee6d0'), u'wave': 1}",fanout,2017-09-16 13:00:37.000000
994579,aab23fec78633249d3f65ff13788a02b,"{u'lat': 12.9145434, u'long': 77.6233337}",location_tracking,2017-09-16 13:00:37.000000
994580,cdee27afc0d491a858eba0ba5730fb67,{u'paf': True},manual,2017-09-16 13:00:38.000000
994581,53b19949d082efe2e7a91714af29edc8,{u'mme': False},decline_request,2017-09-16 13:00:38.000000
994582,7746360631c38afb8240a1d88639cfb0,"{u'lat': 28.4733914, u'long': 77.0837983}",location_tracking,2017-09-16 13:00:41.000000
994583,1a788227d17a2f3ad87ec1d7956b344b,{u'mme': False},decline_request,2017-09-16 13:00:42.000000
994584,22e45a8065ecf885237435935fa13880,"{u'lat': 17.4121308, u'long': 78.494748}",location_tracking,2017-09-16 13:00:43.000000
994585,874db62734d4c54a3f4ba6fc21e5bf80,"{u'lat': 12.8991292, u'long': 77.6561414}",location_tracking,2017-09-16 13:00:47.000000
994586,93fcde02ff3caa8062529e7afecb8d66,{u'mme': False},job_responded,2017-09-16 13:00:47.000000
994587,5207fc2816baf2205f0efa5f4ceadde5,"{u'lat': 18.9767311, u'long': 72.8236027}",location_tracking,2017-09-16 13:00:48.000000
994588,b9eb5c9f0146adf04ab21acb92da7383,"{u'lat': 28.482675, u'long': 77.0791895}",location_tracking,2017-09-16 13:00:48.000000
994589,6d4ff3b79f606b6d126460e8aae710b6,{u'mme': False},decline_request,2017-09-16 13:00:48.000000
994590,3c1b7c3c2c8d9db4829358ad7cefb118,"{u'mme': True, u'Customer Request Id': u'59b6781ea482d95c001aa134'}",Provider Action on Job : end,2017-09-16 13:00:49.000000
994591,b8cf739c775406383efa8775f20abbeb,"{u'mme': False, u'Customer Request Id': u'59bccccbff758b5e00f6fb80'}",Provider Action on Job : start,2017-09-16 13:00:50.000000
994592,b8cf739c775406383efa8775f20abbeb,"{u'action': u'start', u'location': [77.61043, 12.924133]}",user,2017-09-16 13:00:50.000000
994593,c874d7fa6ec89029c8f88c494685b69b,{u'mme': False},decline_request,2017-09-16 13:00:52.000000
994594,a8c4391950125139a3202060e23b1974,"{u'lat': 13.0254949, u'long': 80.212327}",location_tracking,2017-09-16 13:00:52.000000
994595,1a788227d17a2f3ad87ec1d7956b344b,{u'mme': False},decline_request,2017-09-16 13:00:54.000000
994596,adf091062323adf346a9aa12d56eeea7,{u'mme': False},decline_request,2017-09-16 13:00:59.000000
994597,1a788227d17a2f3ad87ec1d7956b344b,{u'mme': False},decline_request,2017-09-16 13:01:01.000000
994598,1e69d771dfffb679f3b2df0bd46a0a57,"{u'lat': 18.5955536, u'long': 73.7952077}",location_tracking,2017-09-16 13:01:04.000000
994599,66e0f7f5f24c0f8c0ac2aed2b98fb3d4,{u'mme': False},decline_request,2017-09-16 13:01:06.000000
994600,9fcf500cfcd81878371591ff5273b616,"{u'lat': 12.9736068, u'long': 77.6093196}",location_tracking,2017-09-16 13:01:08.000000
994601,75d8cefd6e83563fc28cd899ee69bbbe,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994602,3d25d15e8f7c303d70c666bf9940a94a,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994603,06db8dabea3d6cbad43c06ada219c011,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994604,175d423f3949bc3daa71a5a4b76be5bb,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994605,43fa9f9f6b49597dc82caaf34502ddf9,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994606,63db73c1e1813c2224310ba230b03311,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994607,89568f55705e872853be50820606ef7d,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994608,84ad2281a11ffa5453115ae0889c5f27,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994609,eea512c1424f398ac1e16599c8b1b74c,,other-provider-accepted-wave-zero,2017-09-16 13:01:10.000000
994610,603cc9d9e0d00ea975f153b63f078432,{u'mme': True},manual,2017-09-16 13:01:12.000000
994611,603cc9d9e0d00ea975f153b63f078432,"{u'lat': 12.8828716, u'long': 77.5846874}",location_tracking,2017-09-16 13:01:12.000000
994612,af664df73c85f8fae667ace20c2a1694,"{u'Customer Request Id': u'59bcb45f513dc75e00e3a896', u'paf': True}",Provider Action on Job : start,2017-09-16 13:01:13.000000
994613,af664df73c85f8fae667ace20c2a1694,"{u'action': u'start', u'location': [78.365814, 17.46339]}",user,2017-09-16 13:01:13.000000
994614,e0b8b8e7afb268a6485a1125d876087c,"{u'lat': 19.0395567, u'long': 72.8726683}",location_tracking,2017-09-16 13:01:13.000000
994615,d67ceccb69e76e42893ae9e6b485acc0,{u'mme': False},manual,2017-09-16 13:01:13.000000
994616,66e0f7f5f24c0f8c0ac2aed2b98fb3d4,{u'mme': False},decline_request,2017-09-16 13:01:13.000000
994617,5f94b95c109d3ec66f93d90dfa0e963b,"{u'lat': 13.087816, u'long': 80.2231665}",location_tracking,2017-09-16 13:01:14.000000
994618,603cc9d9e0d00ea975f153b63f078432,"{u'lat': 12.8828716, u'long': 77.5846874}",location_tracking,2017-09-16 13:01:15.000000
994619,3ecc1e1091a48fd50179a99a5841a649,"{u'lat': 28.5718672, u'long': 77.3139197}",location_tracking,2017-09-16 13:01:17.000000
994620,dd0857b2d29f7697fd085aad3176aa8e,"{u'lat': 28.7114241, u'long': 77.1579261}",location_tracking,2017-09-16 13:01:18.000000
994621,3933ca85d6ed48be26e4520e65e4dc4f,"{u'Customer Request Id': u'59bcbcbcb58a9b5700d30361', u'paf': True}",Provider Action on Job : start,2017-09-16 13:01:18.000000
994622,d9e2f7af6f94512ddbbacdd576d77478,"{u'lat': 28.6962025, u'long': 77.3206496}",location_tracking,2017-09-16 13:01:19.000000
994623,6392f08970641348b035f52c4e1808e2,"{u'Customer Request Id': u'59bc429cd167ba5700ed450c', u'paf': True}",Provider Action on Job : end,2017-09-16 13:01:20.000000
994624,59f65f96ea24eaf4b66aa99cda971433,{u'mme': False},job_responded,2017-09-16 13:01:21.000000
994625,84887b879c04d7b0d44bd95e84ef1531,{u'mme': False},manual,2017-09-16 13:01:22.000000
994626,c22bd139d56df6aa8b5c545a38d003be,"{u'mme': False, u'requestID': ObjectId('59bbe2bf19b0db5700f0957e'), u'wave': 0}",manual-fanout,2017-09-16 13:01:24.000000
994627,2ba1589f275ba614924b6be662259743,"{u'Customer Request Id': u'59bcc1b1ab737957001b26e0', u'paf': True}",Provider Action on Job : cancel,2017-09-16 13:01:25.000000
994628,cfa0619416b4a2fd0beee2e999c5af9a,"{u'lat': 28.573638, u'long': 77.3665984}",location_tracking,2017-09-16 13:01:25.000000
994629,d3ea46f3b3662b2b1e59a1b8611ad453,{u'mme': True},manual,2017-09-16 13:01:26.000000
994630,90e276066e130fcbbf80308af7735bd5,"{u'mme': False, u'requestID': ObjectId('59bcadd219b0db5700f1c947'), u'wave': 0}",manual-fanout,2017-09-16 13:01:27.000000
994631,c8b1d1be87db490162b27f2fc60a97d0,"{u'lat': 28.4392447, u'long': 77.0497412}",location_tracking,2017-09-16 13:01:28.000000
994632,4daad8e74ed974fb6181e9fd69458428,"{u'Customer Request Id': u'59bcbea4513dc75e00e3ce68', u'paf': True}",Provider Action on Job : end,2017-09-16 13:01:28.000000
994633,8e68fc575e0030301679c61e0ae0063b,{u'paf': False},manual,2017-09-16 13:01:29.000000
994634,231abce00c74902470bb9783de6b3754,"{u'lat': 28.6450106, u'long': 77.3537027}",location_tracking,2017-09-16 13:01:31.000000
994635,d3ea46f3b3662b2b1e59a1b8611ad453,"{u'lat': 28.4905739, u'long': 77.0787693}",location_tracking,2017-09-16 13:01:33.000000
994636,42e8d55cf3e92b14cf06179e9c5a77f1,"{u'lat': 28.4527328, u'long': 77.0846862}",location_tracking,2017-09-16 13:01:33.000000
994637,d366db2130cd0a0775b27af6c9a745e5,"{u'lat': 23.053322, u'long': 72.6540952}",location_tracking,2017-09-16 13:01:35.000000
994638,a6cc7ffaf7782eb0f3ae714e2a605d9d,"{u'lat': 19.1187881, u'long': 72.848124}",location_tracking,2017-09-16 13:01:35.000000
994639,c22bd139d56df6aa8b5c545a38d003be,{u'mme': False},job_responded,2017-09-16 13:01:36.000000
994640,c22bd139d56df6aa8b5c545a38d003be,"{u'mme': False, u'requestID': ObjectId('59bcb63006a9cb6d00ce9f39'), u'wave': 0}",manual-fanout,2017-09-16 13:01:38.000000
994641,c18363b2d629fe9cd7397b982b7bce1a,{u'mme': False},decline_request,2017-09-16 13:01:40.000000
994642,8e68fc575e0030301679c61e0ae0063b,{u'mme': True},manual,2017-09-16 13:01:42.000000
994643,0aefa42a9c688bbde5adea71f7694e19,{u'mme': False},decline_request,2017-09-16 13:01:42.000000
994644,825887cbe7f62cea95815869fef149b0,{u'mme': False},decline_request,2017-09-16 13:01:46.000000
994645,dc3d26c94ec9b7579e772e313c3cd8ee,"{u'mme': True, u'Customer Request Id': u'59b7f21e71a8425700738843'}",Provider Action on Job : end,2017-09-16 13:01:48.000000
994646,15e0d3f8292ad14b6e8bcb2d0c8cc53a,{u'mme': False},decline_request,2017-09-16 13:01:48.000000
994647,2ba1589f275ba614924b6be662259743,{u'mme': True},decline_request,2017-09-16 13:01:50.000000
994648,9b3814b26c43648541506dbe5e0dfce3,"{u'lat': 13.0003198, u'long': 80.2579085}",location_tracking,2017-09-16 13:01:52.000000
994649,4f036bf802b2c8995c81a8b6e2ff2008,"{u'lat': 12.8993482, u'long': 77.6391372}",location_tracking,2017-09-16 13:01:54.000000
994650,4cce944e69e8d8cffa0b4b632c92a0c1,"{u'lat': 12.84493, u'long': 77.6049717}",location_tracking,2017-09-16 13:01:57.000000
994651,c2a60b1ef580e50abe507cdb8d387194,{u'mme': False},job_responded,2017-09-16 13:01:59.000000
994652,2ba1589f275ba614924b6be662259743,{u'paf': False},manual,2017-09-16 13:02:01.000000
994653,38b25a29bbc4c7a1075a125c90976c23,"{u'Customer Request Id': u'59bb969ee92ce15d00b16b3b', u'paf': True}",Provider Action on Job : start,2017-09-16 13:02:01.000000
994654,06be3d1238c103dce5f1c067cf172758,"{u'mme': False, u'Customer Request Id': u'59bcad76a1e2b25800a40e82'}",Provider Action on Job : start,2017-09-16 13:02:01.000000
994655,06be3d1238c103dce5f1c067cf172758,"{u'action': u'start', u'location': [77.04619, 28.517511]}",user,2017-09-16 13:02:01.000000
994656,d02d656f058f75681b02644ac5a91682,"{u'lat': 12.9120259, u'long': 77.6381088}",location_tracking,2017-09-16 13:02:03.000000
994657,74d93daded2ea0fceaf5b117663a76b6,"{u'Customer Request Id': u'59bc9bf86f78d95d00285280', u'paf': True}",Provider Action on Job : end,2017-09-16 13:02:03.000000
994658,5778da0babffbfe99e00b1c6f3fab090,"{u'lat': 12.9879261, u'long': 77.6501008}",location_tracking,2017-09-16 13:02:07.000000
994659,3a48585140b007efc67d7f8d7b43379a,"{u'lat': 19.2558172, u'long': 72.9816722}",location_tracking,2017-09-16 13:02:13.000000
994660,0c291e84174b7006435b15712f5f587b,"{u'Customer Request Id': u'59bcac1219b0db5700f1c68e', u'paf': True}",Provider Action on Job : end,2017-09-16 13:02:13.000000
994661,13c5f315d2cdf19b1b7931d1e1ee3526,"{u'lat': 13.0022467, u'long': 77.5685967}",location_tracking,2017-09-16 13:02:14.000000
994662,dc0aed4032c3aae1fbe9dd9a2462d0d2,"{u'lat': 17.4971709, u'long': 78.3208499}",location_tracking,2017-09-16 13:02:15.000000
994663,086117a0b40f5b676e9bfedf6de6a4ac,"{u'lat': 18.4556412, u'long': 73.8132083}",location_tracking,2017-09-16 13:02:16.000000
994664,302dfcecd2c82bcdcc9921177be748a7,{u'paf': True},manual,2017-09-16 13:02:17.000000
994665,784579cf7fb21212b8e1551520454482,"{u'lat': 28.613367, u'long': 77.0275418}",location_tracking,2017-09-16 13:02:18.000000
994666,e999b82bb0313e417fd3117803bcbf48,"{u'lat': 28.6280483, u'long': 77.3809817}",location_tracking,2017-09-16 13:02:20.000000
994667,302dfcecd2c82bcdcc9921177be748a7,{u'paf': False},manual,2017-09-16 13:02:20.000000
994668,79127bde31757350e3861cb5b90520e1,"{u'lat': 19.1231984, u'long': 72.8724094}",location_tracking,2017-09-16 13:02:20.000000
994669,87f7a56e8a2bc17114078b623083afb6,"{u'lat': 19.0300259, u'long': 72.8381402}",location_tracking,2017-09-16 13:02:21.000000
994670,6fc520b5f58061eabcadbdcf1d66b992,"{u'lat': 28.6075821, u'long': 77.0480265}",location_tracking,2017-09-16 13:02:25.000000
994671,1f61f179f53f223a007767859d3b4106,{u'paf': True},manual,2017-09-16 13:02:26.000000
994672,4e298373e75da02b98239d031253cef6,{u'mme': True},manual,2017-09-16 13:02:28.000000
994673,8615b636ac093833f7b301b419b3d7fa,"{u'lat': 19.1512314, u'long': 72.8413518}",location_tracking,2017-09-16 13:02:28.000000
994674,794549f8356d76d49b40adeff29b9865,{u'mme': False},job_responded,2017-09-16 13:02:31.000000
994675,3b5a31054668132507fb4f6ab358e90d,"{u'Customer Request Id': u'59bcbb7b06a9cb6d00ceac39', u'paf': True}",Provider Action on Job : start,2017-09-16 13:02:31.000000
994676,3b5a31054668132507fb4f6ab358e90d,"{u'action': u'start', u'location': [77.54573, 12.9948015]}",user,2017-09-16 13:02:31.000000
994677,625669e28abb1742cdcfda46a64f5b20,"{u'lat': 28.4811129, u'long': 77.0117757}",location_tracking,2017-09-16 13:02:34.000000
994678,ef1fd039a8e64228c2a5262ccb2b4c4b,"{u'lat': 12.9789654, u'long': 77.6921405}",location_tracking,2017-09-16 13:02:34.000000
994679,826cc643d38b977f8834cef9114580dd,{u'mme': True},manual,2017-09-16 13:02:36.000000
994680,a62f62009fb4fea0791793ab7d2c8d2f,"{u'lat': 28.5423388, u'long': 77.24832}",location_tracking,2017-09-16 13:02:36.000000
994681,d9b393b40c07ebfe8b4dfa3af408b7dc,"{u'Customer Request Id': u'59ba2d218393435e00c23731', u'paf': True}",Provider Action on Job : pause,2017-09-16 13:02:36.000000
994682,964a052d47105a24fdae5de8139f17ea,"{u'lat': 19.1447835, u'long': 72.8243095}",location_tracking,2017-09-16 13:02:40.000000
994683,dbaecf55da96b5f8090ee2e451fafe49,"{u'lat': 28.5583364, u'long': 77.3502091}",location_tracking,2017-09-16 13:02:43.000000
994684,e36a1cba4394110a79876c417918b75e,{u'mme': False},decline_request,2017-09-16 13:02:45.000000
994685,460fe811d775a67182253d3fb5b9c47c,{u'mme': False},job_responded,2017-09-16 13:02:47.000000
994686,5a4ee4e44c8f29971c4a4810a4758a45,"{u'lat': 12.9006018, u'long': 77.6633453}",location_tracking,2017-09-16 13:02:49.000000
994687,b5018be7a0a370b1ef2ec890a664d9cc,"{u'mme': False, u'requestID': ObjectId('59bcd3a0b174d95e00b959d4'), u'wave': 1}",fanout,2017-09-16 13:02:50.000000
994688,d7662c50e75c86a8768bfba78dc47902,"{u'lat': 13.0209105, u'long': 77.680829}",location_tracking,2017-09-16 13:02:56.000000
994689,ce2c050956fdf06ca4789b05d373e62b,{u'mme': False},job_responded,2017-09-16 13:02:58.000000
994690,3484a9edcf2203fb0a46751e3d1de22d,{u'mme': False},decline_request,2017-09-16 13:03:00.000000
994691,9c96b0f49b64d65043bb30fc3705135f,"{u'mme': True, u'Customer Request Id': u'59bcb029513dc75e00e39f2f'}",Provider Action on Job : end,2017-09-16 13:03:01.000000
994692,c22bd139d56df6aa8b5c545a38d003be,{u'mme': False},job_responded,2017-09-16 13:03:03.000000
994693,dcb59cb51f84548d97592fa5c0398088,"{u'lat': 18.5640869, u'long': 73.7779297}",location_tracking,2017-09-16 13:03:04.000000
994694,e5d3c47af8f36e96b86751eebe4fc377,"{u'lat': 28.4504354, u'long': 77.0917064}",location_tracking,2017-09-16 13:03:06.000000
994695,5144d63a980565e861769e6743da1ca3,"{u'Customer Request Id': u'59bcb9e26cd4345e001ff16c', u'paf': True}",Provider Action on Job : start,2017-09-16 13:03:06.000000
994696,57acba72e358a18ec7c5175392677473,"{u'lat': 19.1675123, u'long': 72.8393132}",location_tracking,2017-09-16 13:03:07.000000
994697,20ce00390bfd8efc8c65d1cdcc3fca7b,"{u'Customer Request Id': u'59bcbc2006a9cb6d00ceaf40', u'paf': True}",Provider Action on Job : end,2017-09-16 13:03:07.000000
994698,9121da9cdb5e2810634a2b33e6adea10,"{u'mme': True, u'Customer Request Id': u'59bcb0f8b174d95e00b901cc'}",Provider Action on Job : end,2017-09-16 13:03:09.000000
994699,4046d4a493c9ceeff0a8634519555fc4,"{u'mme': False, u'requestID': ObjectId('59bcb95e6f78d95d00288f11'), u'wave': 0}",manual-fanout,2017-09-16 13:03:11.000000
994700,a58f4da7837b01f212bde85841a19a10,{u'mme': False},manual,2017-09-16 13:03:12.000000
994701,0eef676e4fea8146341482c3b7edb71e,"{u'mme': True, u'paf': True, u'request_id': ObjectId('59bcc7656970c45d00a614d9')}",customer_cancel,2017-09-16 13:03:14.000000
994702,b5018be7a0a370b1ef2ec890a664d9cc,{u'mme': False},job_responded,2017-09-16 13:03:17.000000
994703,621c83e23d0494f2fe926233f397a545,"{u'lat': 22.5789552, u'long': 88.4398884}",location_tracking,2017-09-16 13:03:21.000000
994704,56024343f7939fc4bbb35533e5d8883a,"{u'mme': False, u'requestID': ObjectId('59bcb6ae6f78d95d00288882'), u'wave': 0}",manual-fanout,2017-09-16 13:03:21.000000
994705,7cd832cd78cfd88f8aa40ca890c8173c,"{u'lat': 13.0006208, u'long': 77.6208088}",location_tracking,2017-09-16 13:03:23.000000
994706,1584c9580e597c90d1341ba1687d60d0,{u'mme': False},job_responded,2017-09-16 13:03:25.000000
994707,2519bf88a2d32583dcdd4d4499895406,{u'mme': False},decline_request,2017-09-16 13:03:27.000000
994708,0c2722455324ec0546279ea62ec673a1,"{u'Customer Request Id': u'59bbf8bdd167ba5700ecbf5e', u'paf': True}",Provider Action on Job : end,2017-09-16 13:03:27.000000
994709,6def7626fe4f528193b635c780b0f1b1,"{u'lat': 19.2047671, u'long': 72.8514671}",location_tracking,2017-09-16 13:03:30.000000
994710,4046d4a493c9ceeff0a8634519555fc4,{u'mme': False},job_responded,2017-09-16 13:03:30.000000
994711,d0bd77b3a3d5c77fafcd1aa8e3e24db6,"{u'lat': 28.5075278, u'long': 77.0872988}",location_tracking,2017-09-16 13:03:31.000000
994712,617a34bfcf5173d1eeb64faf150d3f19,"{u'lat': 18.5027445, u'long': 73.9446622}",location_tracking,2017-09-16 13:03:32.000000
994713,290e0da843bf1c51d1fcf4988a5455ba,"{u'lat': 12.9061774, u'long': 77.6325274}",location_tracking,2017-09-16 13:03:34.000000
994714,6c0340236bbebc715d30894d7e0446e3,"{u'Customer Request Id': u'59bcc82519b0db5700f2095b', u'paf': True}",Provider Action on Job : start,2017-09-16 13:03:34.000000
994715,22e45a8065ecf885237435935fa13880,"{u'mme': True, u'Customer Request Id': u'59bcae73ab737957001af7fe'}",Provider Action on Job : pause,2017-09-16 13:03:35.000000
994716,22e45a8065ecf885237435935fa13880,"{u'action': u'pause', u'location': [78.49475, 17.41213]}",user,2017-09-16 13:03:35.000000
994717,7352711bc75ecd88bbd76f1421c128c7,{u'mme': False},decline_request,2017-09-16 13:03:37.000000
994718,2565052af730cd737257b3118bd6a9ce,"{u'lat': 12.9701169, u'long': 80.2065701}",location_tracking,2017-09-16 13:03:42.000000
994719,700d6a48600ee3d1371fa71050ecfca4,"{u'lat': 13.0373857, u'long': 77.6265266}",location_tracking,2017-09-16 13:03:44.000000
994720,a077f65e29acf8d34ce2796ae6585d5f,"{u'lat': 19.0766337, u'long': 72.8351398}",location_tracking,2017-09-16 13:03:46.000000
